습도,강수량,기온,풍속,한식,글로벌,패스트푸드
74.85714285714286,0.0,22.999999999999996,0.6523809523809524,643,160,481
69.3,0.0,22.154999999999998,0.5200000000000001,715,250,492
87.16666666666667,12.799999999999999,20.12222222222222,0.5,793,251,545
93.47619047619048,19.9,18.466666666666665,0.6380952380952382,811,306,725
78.47619047619048,0.0,22.276190476190475,0.8619047619047618,811,267,588
82.71428571428571,0.0,21.38095238095238,0.6047619047619047,986,355,784
83.35,0.0,21.0,0.6900000000000001,1069,375,697
80.78947368421052,0.0,21.7,0.4526315789473684,672,148,523
78.65,0.0,22.89,0.49499999999999994,746,238,579
93.65,11.200000000000001,23.055,0.21000000000000002,914,244,854
91.61904761904762,2.5,22.052380952380947,0.8476190476190476,814,207,674
83.05,0.0,23.23,0.71,803,241,730
84.04761904761905,0.0,24.11904761904762,0.49523809523809526,892,331,819
79.9,0.0,24.735,0.785,1027,346,906
92.42857142857143,74.39999999999999,21.666666666666668,1.4619047619047618,612,152,698
77.47368421052632,0.0,21.647368421052636,1.6,651,118,601
54.35294117647059,0.0,1.0470588235294118,2.1705882352941175,61,9,67
58.0,0.0,2.4176470588235297,1.8294117647058827,46,6,52
39.11764705882353,0.0,3.488235294117647,1.5176470588235293,56,1,54
46.05263157894737,0.0,2.9526315789473685,1.5473684210526315,58,17,70
51.411764705882355,0.9999999999999999,3.429411764705883,1.6176470588235294,49,8,104
92.58823529411765,16.700000000000003,3.7176470588235295,0.8058823529411765,140,6,110
71.70588235294117,18.299999999999997,11.570588235294117,2.7941176470588234,53,1,47
63.625,0.0,3.9125,1.9249999999999998,41,8,41
58.142857142857146,0.0,1.3714285714285714,2.821428571428572,34,2,50
47.94117647058823,0.0,2.5352941176470587,1.4705882352941178,47,7,62
51.375,0.0,3.1624999999999996,1.9437499999999999,64,12,64
53.705882352941174,0.0,1.4411764705882355,1.5352941176470587,69,5,58
44.86666666666667,0.0,0.39999999999999997,2.6466666666666665,35,4,58
48.76470588235294,0.0,0.3647058823529412,2.0058823529411764,37,4,33
45.588235294117645,0.0,-0.18823529411764706,2.294117647058823,45,7,51
30.647058823529413,0.0,2.394117647058824,1.5294117647058822,36,4,59
37.77777777777778,0.0,2.9388888888888887,2.227777777777778,42,1,62
36.68421052631579,0.0,3.2526315789473688,2.231578947368421,40,8,73
47.888888888888886,0.0,3.05,1.1722222222222223,47,7,70
41.5625,0.1,2.19375,1.725,44,3,43
57.05555555555556,0.0,3.3722222222222222,1.2277777777777779,42,1,56
86.41176470588235,13.899999999999999,3.829411764705882,1.0529411764705883,41,0,72
80.5,0.1,5.14375,1.1625,48,3,60
69.6,0.0,7.0666666666666655,1.2866666666666664,47,5,70
74.0,0.0,5.470000000000001,0.66,10,6,50
68.6470588235294,11.8,8.18235294117647,3.48235294117647,40,4,68
76.375,5.2,5.7,2.15,85,5,68
66.2,0.0,7.066666666666666,1.0733333333333335,33,3,38
76.4375,0.8999999999999999,5.2375,0.81875,40,2,34
67.6,0.0,4.1933333333333325,2.393333333333333,26,4,39
66.17647058823529,0.0,3.2235294117647055,3.1705882352941175,48,0,46
68.0625,0.0,2.7875,2.55,72,3,56
56.94444444444444,0.0,4.0055555555555555,2.3,52,5,72
48.77777777777778,0.0,1.838888888888889,3.7722222222222226,47,3,56
41.05263157894737,0.0,3.026315789473684,2.4421052631578952,33,2,38
29.11111111111111,0.0,-3.0444444444444443,4.1499999999999995,38,3,42
29.833333333333332,0.0,0.23888888888888887,3.1666666666666665,33,5,51
48.42857142857143,0.0,1.7428571428571427,3.2142857142857144,36,2,51
42.22222222222222,0.0,1.9555555555555562,2.977777777777778,44,3,70
47.8235294117647,0.0,1.576470588235294,2.2764705882352945,61,6,65
57.53333333333333,0.0,3.3066666666666658,2.2199999999999998,26,4,41
76.26666666666667,5.5,9.213333333333331,0.6866666666666666,24,3,32
91.6875,9.0,9.075000000000001,1.2750000000000001,38,4,42
75.06666666666666,0.0,9.373333333333335,2.293333333333334,39,2,36
75.5625,0.0,9.9375,2.45,54,2,49
77.36842105263158,4.5,11.91578947368421,1.9473684210526319,67,1,58
52.6875,0.0,1.4937500000000001,3.3875,75,1,75
46.35294117647059,0.0,-2.129411764705882,3.505882352941177,54,2,47
42.473684210526315,0.0,0.9263157894736843,3.621052631578947,42,5,38
47.705882352941174,0.0,5.588235294117647,2.8,47,1,39
58.63157894736842,0.0,6.51578947368421,2.3526315789473684,35,2,44
70.73684210526316,2.5,10.015789473684212,1.7894736842105263,66,4,62
45.53333333333333,0.0,3.693333333333334,2.686666666666666,72,4,71
56.64705882352941,0.0,3.758823529411765,2.0941176470588236,54,4,71
78.625,12.5,10.40625,1.5812499999999998,34,2,54
90.46666666666667,5.0,7.686666666666667,3.506666666666667,49,0,43
79.73333333333333,1.5,7.62,1.7933333333333332,36,2,38
69.23076923076923,0.0,5.430769230769231,1.8384615384615384,50,0,36
88.0625,0.5,5.1375,2.4625000000000004,56,6,75
85.5625,0.0,5.73125,2.6875,77,4,60
61.64705882352941,0.0,8.717647058823529,2.2588235294117647,51,2,59
58.705882352941174,0.0,6.135294117647059,2.976470588235294,48,2,45
68.78571428571429,0.0,7.235714285714287,2.0571428571428574,29,2,40
45.0,0.0,2.59375,3.0625,49,6,44
45.13333333333333,0.0,2.3400000000000003,3.173333333333333,56,4,54
54.625,0.0,5.6875,2.0250000000000004,65,6,55
86.88235294117646,1.0,5.994117647058823,3.5058823529411764,76,7,64
80.125,0.0,7.3125,2.43125,73,3,62
91.46666666666667,15.0,10.073333333333334,2.5999999999999996,63,4,41
63.111111111111114,2.5,6.511111111111111,1.9555555555555557,57,2,36
45.588235294117645,0.0,5.082352941176471,2.8058823529411767,49,3,51
57.375,0.0,7.58125,1.76875,39,3,37
26.375,0.0,8.0,3.5562500000000004,66,4,45
35.1875,0.0,6.375,2.3625,70,2,43
44.53333333333333,0.0,3.626666666666667,3.38,72,3,48
51.42857142857143,0.0,5.200000000000001,1.7714285714285716,27,1,29
55.5,0.0,9.692857142857145,1.9357142857142855,38,2,29
67.85714285714286,0.0,12.2,1.7928571428571427,44,2,32
39.61538461538461,0.0,8.938461538461539,2.2615384615384615,35,1,36
45.214285714285715,0.0,9.342857142857142,1.8857142857142857,63,2,44
75.25,0.0,13.5,2.60625,71,5,45
55.333333333333336,0.0,10.873333333333333,2.273333333333333,77,5,38
45.857142857142854,0.0,10.292857142857143,2.678571428571428,22,0,20
63.083333333333336,0.0,9.2,1.5250000000000001,28,3,9
66.0,0.0,12.172727272727274,1.2818181818181817,15,2,17
96.6923076923077,8.0,15.092307692307694,1.1615384615384614,29,2,26
61.07142857142857,0.0,10.385714285714284,3.4214285714285713,29,4,27
66.71428571428571,0.0,6.921428571428571,2.9,29,5,31
63.75,0.0,9.491666666666669,1.375,26,2,23
72.61538461538461,0.0,9.107692307692309,2.1384615384615384,28,1,15
69.16666666666667,0.0,11.908333333333333,1.8166666666666664,21,1,11
40.23076923076923,0.0,9.26923076923077,3.269230769230769,19,7,18
42.09090909090909,0.0,10.41818181818182,2.3181818181818183,6,0,11
37.0,0.0,10.5,2.6727272727272724,12,7,4
39.3,0.0,7.109999999999999,3.22,9,7,1
54.05555555555556,0.0,1.0944444444444443,2.1111111111111107,165,43,163
58.0,0.0,2.4176470588235297,1.8294117647058827,108,22,88
39.588235294117645,0.0,3.4058823529411764,1.6352941176470588,149,26,108
46.05263157894737,0.0,2.9526315789473685,1.5473684210526315,158,30,119
52.27777777777778,0.9999999999999999,3.355555555555556,1.322222222222222,175,27,164
92.11764705882354,16.700000000000003,3.6882352941176473,0.8941176470588236,310,30,258
73.47368421052632,19.700000000000003,11.56842105263158,2.831578947368421,127,20,137
62.888888888888886,0.0,4.266666666666667,1.9500000000000004,125,19,97
56.11764705882353,0.0,1.952941176470588,2.7529411764705882,94,23,95
47.27777777777778,0.0,2.6333333333333337,1.3888888888888888,157,31,138
50.0,0.0,3.5157894736842104,1.9684210526315784,161,37,130
53.705882352941174,0.0,1.4411764705882355,1.5352941176470587,175,24,136
44.94444444444444,0.0,0.8333333333333334,2.461111111111111,142,15,118
48.94117647058823,0.0,0.3176470588235294,2.182352941176471,124,21,88
45.411764705882355,0.0,-0.2529411764705882,2.117647058823529,142,22,69
30.736842105263158,0.0,2.3842105263157896,1.8052631578947367,115,19,87
37.94444444444444,0.0,2.983333333333333,2.0722222222222224,153,23,119
36.6,0.0,3.4499999999999993,2.325,127,26,146
47.88235294117647,0.0,3.0,1.1823529411764704,145,36,152
41.0,0.1,2.577777777777778,1.7555555555555555,157,28,108
57.05555555555556,0.0,3.3722222222222222,1.2277777777777779,113,18,124
86.77777777777777,14.5,3.7944444444444443,1.0388888888888888,131,14,127
81.05882352941177,0.1,5.2176470588235295,1.1176470588235294,140,30,131
68.27777777777777,0.0,7.366666666666666,1.2555555555555555,74,30,109
73.0,0.0,5.783333333333334,0.7166666666666668,28,36,168
68.11111111111111,11.799999999999999,8.222222222222221,3.4944444444444445,142,50,164
77.38888888888889,11.7,5.711111111111112,2.3833333333333333,187,37,195
66.17647058823529,0.0,7.158823529411765,1.0235294117647058,154,24,80
75.88235294117646,0.8999999999999999,5.3352941176470585,0.8294117647058823,143,23,88
67.29411764705883,0.0,4.276470588235294,2.3411764705882354,125,14,88
64.16666666666667,0.0,3.6555555555555554,3.0888888888888886,155,18,131
65.22222222222223,0.0,3.216666666666667,2.522222222222222,202,24,138
57.44444444444444,0.0,3.9333333333333322,2.3111111111111113,166,23,158
49.27777777777778,0.0,1.8500000000000003,3.8388888888888886,157,28,91
41.05263157894737,0.0,3.026315789473684,2.4421052631578952,111,19,103
28.57894736842105,0.0,-2.8789473684210525,4.136842105263158,129,16,118
29.94736842105263,0.0,0.24736842105263154,3.2473684210526312,124,15,106
48.529411764705884,0.0,1.9,3.2705882352941176,153,24,145
41.611111111111114,0.0,1.966666666666667,2.9111111111111114,155,32,177
46.526315789473685,0.0,1.9999999999999996,2.221052631578947,182,21,184
56.611111111111114,0.0,4.111111111111111,2.1611111111111105,130,18,115
73.66666666666667,5.5,9.116666666666665,0.7222222222222222,133,21,174
91.94444444444444,8.5,9.27222222222222,1.4055555555555557,150,23,121
74.11111111111111,0.0,9.794444444444444,2.3277777777777775,108,15,126
75.57894736842105,0.0,10.157894736842104,2.4578947368421056,147,26,136
78.88888888888889,4.5,11.677777777777777,1.9944444444444447,165,30,142
52.0,0.0,1.6166666666666667,3.488888888888889,162,33,130
46.88235294117647,0.0,-2.376470588235294,3.511764705882353,147,10,93
42.473684210526315,0.0,0.9263157894736843,3.621052631578947,111,18,131
49.75,0.0,5.65625,2.675,132,19,108
60.666666666666664,0.0,6.194444444444444,2.1944444444444446,117,17,106
70.73684210526316,2.5,10.015789473684212,1.7894736842105263,159,27,170
42.10526315789474,0.0,4.863157894736841,3.063157894736842,167,27,185
55.333333333333336,0.0,4.044444444444444,2.1,178,38,170
73.57894736842105,12.5,10.4,1.5578947368421054,161,26,132
91.22222222222223,6.5,7.744444444444444,3.4,196,19,154
78.94444444444444,1.5,8.100000000000001,1.8777777777777775,139,20,111
66.33333333333333,0.0,5.800000000000001,1.5888888888888888,122,8,137
86.26315789473684,0.5,5.410526315789474,2.205263157894737,152,24,163
83.2,0.0,6.245,2.67,164,23,188
61.21052631578947,0.0,9.110526315789473,2.194736842105263,148,20,132
57.0,0.0,6.327777777777778,2.9000000000000004,164,25,119
66.94444444444444,0.0,7.783333333333333,1.9333333333333336,137,24,130
44.05882352941177,0.0,2.2294117647058824,3.1470588235294117,151,25,117
43.333333333333336,0.0,3.1722222222222225,3.011111111111111,127,31,121
52.833333333333336,0.0,6.172222222222222,2.0777777777777775,161,33,168
86.66666666666667,1.0,6.15,3.5388888888888888,164,29,202
76.94736842105263,0.0,8.068421052631582,2.3947368421052633,140,28,147
90.11764705882354,17.5,10.135294117647058,2.588235294117647,145,16,125
61.94444444444444,1.0,6.466666666666667,1.9944444444444447,157,19,118
45.411764705882355,0.0,5.070588235294117,2.8352941176470585,148,30,109
55.05263157894737,0.0,8.01578947368421,1.8368421052631578,104,22,97
25.4375,0.0,7.93125,3.33125,163,27,115
34.625,0.0,6.793749999999999,2.1187500000000004,165,39,131
42.5,0.0,4.277777777777779,4.055555555555555,155,28,137
49.5625,0.0,5.65625,1.7687499999999998,141,24,66
56.666666666666664,0.0,9.953333333333331,1.9666666666666666,124,22,88
67.25,0.0,12.00625,1.8375,136,24,79
36.333333333333336,0.0,8.872222222222222,2.688888888888888,98,22,93
45.470588235294116,0.0,9.647058823529411,2.052941176470588,147,14,125
77.05882352941177,0.0,13.517647058823528,2.5352941176470587,152,30,117
57.05882352941177,0.0,11.029411764705882,2.2882352941176465,163,33,125
42.588235294117645,0.0,11.141176470588235,2.6823529411764704,153,18,91
61.6875,0.0,9.54375,1.55625,144,22,75
63.588235294117645,0.0,12.541176470588237,1.2294117647058822,151,28,84
97.8125,9.0,15.275,1.1625,106,16,112
66.47058823529412,0.0,11.076470588235294,3.2529411764705887,148,30,120
64.47058823529412,0.0,7.452941176470588,2.623529411764706,155,29,115
61.0,0.0,10.082352941176469,1.4352941176470588,146,35,109
70.05882352941177,0.0,9.700000000000001,2.211764705882353,147,17,71
69.375,0.0,12.03125,1.83125,152,17,109
39.3125,0.0,9.8625,3.2874999999999996,112,24,77
45.1764705882353,0.0,9.847058823529414,2.6470588235294117,29,11,56
36.93333333333333,0.0,11.2,2.393333333333333,42,12,15
39.30769230769231,0.0,7.338461538461539,3.253846153846154,34,17,12
48.69230769230769,0.0,7.046153846153847,2.5461538461538455,32,15,9
46.84615384615385,0.0,10.49230769230769,2.407692307692308,36,6,2
72.11111111111111,7.5,9.08888888888889,2.4555555555555553,8,0,5
43.857142857142854,0.0,-0.2571428571428572,1.2285714285714284,3,0,4
92.33333333333333,0.5,4.122222222222223,0.3888888888888889,5,1,7
74.16666666666667,3.0,8.216666666666667,2.966666666666667,1,2,5
83.33333333333333,6.0,5.6,2.033333333333333,3,2,13
30.444444444444443,0.0,-0.6,0.9777777777777779,5,1,9
83.0,4.5,11.02,1.38,2,3,12
83.0909090909091,1.2000000000000002,9.3,1.1909090909090911,2,0,14
82.75,5.599999999999999,10.3625,0.9375,4,0,8
90.77777777777777,0.0,5.266666666666667,1.0222222222222221,2,1,11
51.25,0.0,1.9999999999999998,2.4875,2,1,8
61.6,0.0,5.680000000000001,0.65,3,3,9
98.16666666666667,8.1,10.15,1.8166666666666667,2,2,5
63.333333333333336,0.0,5.733333333333333,1.6222222222222225,2,2,9
50.166666666666664,0.0,2.516666666666667,2.8333333333333335,1,2,5
83.33333333333333,0.0,13.583333333333334,0.9500000000000001,2,3,4
99.66666666666667,3.6,16.333333333333332,1.2,2,3,2
68.77777777777777,0.0,10.388888888888891,1.6222222222222225,1,2,7
70.16666666666667,0.0,7.349999999999999,2.0333333333333337,2,1,6
68.6923076923077,0.0,1.3076923076923075,1.2153846153846153,77,15,14
60.69230769230769,0.0,-0.9307692307692308,0.8538461538461539,107,12,21
70.23076923076923,0.0,-1.4153846153846152,0.46923076923076923,125,16,13
59.30769230769231,0.0,-0.015384615384615389,0.4923076923076923,145,36,28
96.92307692307692,17.5,3.5230769230769234,0.3230769230769231,222,18,36
67.92857142857143,20.5,11.657142857142857,3.65,113,16,25
65.0,0.0,3.738461538461539,1.8923076923076922,99,6,21
74.84615384615384,0.0,-1.4692307692307693,0.8923076923076922,74,8,22
57.53846153846154,0.0,0.5538461538461538,1.146153846153846,117,12,17
66.5,0.0,0.5428571428571428,1.007142857142857,138,14,22
58.84615384615385,0.0,0.40769230769230763,1.0153846153846156,147,30,32
42.53846153846154,0.0,-0.14615384615384616,1.8076923076923077,124,15,14
58.23076923076923,0.0,-1.1384615384615384,1.0846153846153848,87,8,16
59.84615384615385,0.0,-2.592307692307692,0.7384615384615386,100,8,23
57.07692307692308,0.0,-1.5000000000000002,0.2846153846153846,119,9,11
65.0,0.0,0.34615384615384615,1.0153846153846153,119,11,16
57.57142857142857,0.0,-1.1714285714285713,0.6285714285714284,121,12,16
58.92857142857143,0.0,1.2285714285714284,1.0785714285714287,150,30,36
46.61538461538461,0.0,0.5769230769230771,1.592307692307692,106,10,16
54.23076923076923,0.0,0.7230769230769231,0.3692307692307693,99,9,12
95.76923076923077,9.5,3.0615384615384618,0.6230769230769231,103,16,42
96.58333333333333,0.0,3.0416666666666674,0.5916666666666668,83,6,28
82.76923076923077,0.0,6.1461538461538465,1.0384615384615385,86,4,49
90.6923076923077,6.0,4.961538461538462,1.4000000000000001,159,11,27
84.35714285714286,0.0,4.871428571428572,0.3142857142857142,94,11,12
86.15384615384616,0.5,4.392307692307693,0.13076923076923078,114,22,6
73.85714285714286,0.0,3.4214285714285713,0.6928571428571428,114,16,8
83.07692307692308,0.0,-0.676923076923077,0.3923076923076923,115,28,21
79.5,0.0,0.32142857142857123,0.8142857142857143,146,12,27
64.35714285714286,0.0,1.0785714285714285,0.7142857142857143,153,18,31
64.76923076923077,0.0,-2.5846153846153848,0.576923076923077,120,16,6
46.38461538461539,0.0,-0.2846153846153846,2.423076923076923,93,10,6
33.785714285714285,0.0,-5.32857142857143,1.8285714285714285,115,15,18
62.92307692307692,0.0,-2.8076923076923075,0.5153846153846154,90,11,12
54.07692307692308,0.0,1.4846153846153844,1.4615384615384615,133,13,12
55.23076923076923,0.0,-1.1384615384615384,1.4230769230769231,131,21,15
55.42857142857143,0.0,0.7928571428571429,0.8928571428571429,125,22,33
65.38461538461539,0.0,-0.26153846153846155,0.6000000000000001,91,15,12
70.75,1.0,7.775000000000001,0.7416666666666666,97,17,17
93.76923076923077,0.0,8.976923076923079,0.8846153846153845,100,18,15
88.15384615384616,0.0,5.815384615384616,0.6000000000000001,93,24,13
81.92307692307692,0.0,7.038461538461537,1.3076923076923077,96,18,17
83.25,3.5,10.249999999999998,1.2833333333333334,117,28,23
56.69230769230769,0.0,-0.41538461538461535,3.43076923076923,129,30,27
54.0,0.0,-4.107692307692308,2.8692307692307697,128,13,7
48.0,0.0,-0.06923076923076922,1.369230769230769,96,30,19
63.38461538461539,0.0,1.6615384615384614,0.5307692307692308,107,8,18
69.07692307692308,0.0,2.046153846153846,0.5076923076923077,103,23,19
72.84615384615384,1.0,8.692307692307693,1.8384615384615384,107,25,14
46.23076923076923,0.0,2.6153846153846154,2.607692307692308,116,68,19
59.416666666666664,0.0,0.8500000000000001,0.4666666666666666,103,43,9
73.92307692307692,13.0,8.423076923076923,0.8,81,28,10
95.0,2.0,6.938461538461539,0.3615384615384615,105,31,7
76.85714285714286,0.0,5.471428571428572,2.464285714285714,81,14,9
76.92307692307692,0.0,3.3461538461538463,0.8615384615384616,90,24,21
92.46153846153847,0.0,2.969230769230769,0.6153846153846154,105,53,11
88.46153846153847,0.0,4.846153846153846,0.9692307692307691,109,30,20
59.714285714285715,0.0,7.257142857142857,2.5142857142857147,109,27,15
75.3076923076923,0.0,3.7615384615384615,1.1,77,31,3
67.92307692307692,0.0,6.0,1.2692307692307692,90,36,7
50.92307692307692,0.0,0.7384615384615386,2.776923076923077,101,33,13
55.30769230769231,0.0,-0.6000000000000001,0.5076923076923078,97,33,7
58.642857142857146,0.0,3.4285714285714284,0.6500000000000001,104,43,15
94.6923076923077,0.0,4.430769230769231,0.5538461538461539,129,50,23
82.38461538461539,0.0,4.207692307692307,1.0923076923076922,121,38,24
93.53846153846153,9.0,9.692307692307692,0.5769230769230769,70,34,18
55.30769230769231,0.0,5.06923076923077,3.0076923076923077,105,30,22
52.84615384615385,0.0,1.6153846153846154,0.8923076923076922,118,37,19
51.53846153846154,0.0,6.015384615384617,1.0923076923076924,118,39,20
27.285714285714285,0.0,5.492857142857143,2.8928571428571432,127,40,37
42.857142857142854,0.0,4.578571428571429,1.2285714285714284,128,34,30
43.8,0.0,2.933333333333334,2.5866666666666664,160,34,45
49.6,0.0,4.533333333333333,0.9600000000000002,110,36,19
55.714285714285715,0.0,7.678571428571429,1.1928571428571428,86,24,25
55.07692307692308,0.0,10.661538461538461,1.646153846153846,91,16,25
35.15384615384615,0.0,7.738461538461538,3.230769230769231,109,37,28
45.23076923076923,0.0,8.63076923076923,0.8999999999999999,124,31,22
58.214285714285715,0.0,15.114285714285712,1.9214285714285715,155,49,26
71.76923076923077,0.0,5.93846153846154,0.7923076923076923,137,42,34
63.92307692307692,0.0,7.007692307692308,1.1923076923076925,105,28,20
66.57142857142857,0.0,6.914285714285714,0.65,91,33,17
49.0,0.0,12.364285714285714,1.142857142857143,84,27,21
96.38461538461539,5.0,13.66923076923077,0.4307692307692308,117,36,26
65.46153846153847,0.0,8.969230769230768,1.8846153846153848,92,17,21
72.14285714285714,0.0,5.435714285714285,0.7071428571428572,128,43,27
71.21428571428571,0.0,7.500000000000001,0.9928571428571427,101,32,26
77.3076923076923,0.0,7.546153846153847,0.8384615384615385,123,34,23
65.76923076923077,0.0,11.092307692307694,0.6461538461538462,65,36,27
44.214285714285715,0.0,8.05,1.4214285714285713,105,14,23
50.76923076923077,0.0,8.63076923076923,0.9384615384615386,128,25,21
42.642857142857146,0.0,9.985714285714286,1.592857142857143,112,27,21
62.84615384615385,0.0,4.546153846153846,1.0846153846153848,103,43,25
53.53846153846154,0.0,4.746153846153846,0.7999999999999999,105,32,37
32.5,0.0,11.114285714285714,1.55,128,24,16
36.0,0.0,12.25,1.6857142857142855,81,25,15
69.57142857142857,0.0,5.964285714285714,1.1428571428571428,105,28,23
62.714285714285715,0.0,8.685714285714285,1.3714285714285714,105,26,33
61.07142857142857,0.0,8.65,0.8,117,27,26
84.08333333333333,0.0,8.441666666666666,0.8916666666666667,93,52,22
60.285714285714285,1.0,7.842857142857142,2.1142857142857143,122,41,34
50.857142857142854,0.0,6.135714285714286,0.9285714285714287,130,8,31
34.142857142857146,0.0,10.60714285714286,0.9428571428571428,94,41,22
68.57142857142857,0.0,10.992857142857144,1.542857142857143,124,11,22
75.38461538461539,1.5,9.284615384615384,1.0923076923076922,118,20,25
90.92307692307692,1.5,10.73076923076923,1.169230769230769,122,35,27
84.3076923076923,0.0,10.546153846153846,0.6846153846153846,86,46,23
87.64285714285714,6.0,10.392857142857142,1.5357142857142858,129,48,38
49.92857142857143,0.0,11.014285714285714,2.5,103,13,21
33.15384615384615,0.0,6.753846153846154,3.43076923076923,81,32,17
43.69230769230769,0.0,6.138461538461538,2.723076923076923,88,27,14
37.714285714285715,0.0,7.4071428571428575,2.1714285714285713,100,29,27
29.142857142857142,0.0,11.692857142857141,2.3214285714285716,95,28,18
50.642857142857146,0.0,13.435714285714283,2.0785714285714287,111,31,28
73.6923076923077,0.0,8.33076923076923,0.8923076923076922,94,25,33
72.0,0.0,9.457142857142857,1.2214285714285713,91,14,27
48.69230769230769,0.0,11.5,1.0,54,13,21
43.857142857142854,0.0,14.485714285714286,1.0571428571428572,82,18,22
70.42857142857143,0.0,18.17142857142857,1.3928571428571428,105,15,20
75.38461538461539,0.0,19.700000000000003,1.5000000000000002,108,25,27
80.0,3.5,17.96153846153846,0.8538461538461538,96,17,24
88.84615384615384,0.0,18.12307692307692,0.6,110,28,27
76.35714285714286,0.0,15.442857142857145,2.1571428571428575,81,16,26
82.21428571428571,0.0,15.15,0.5714285714285714,104,19,41
80.0,0.0,12.575000000000001,1.0,60,4,34
70.0,0.0,11.814285714285713,1.1571428571428573,102,15,26
85.28571428571429,15.5,16.114285714285717,0.9857142857142857,105,27,26
79.14285714285714,0.0,17.53571428571429,1.5857142857142856,66,16,43
73.57142857142857,0.0,15.55,0.9642857142857143,138,19,34
46.61538461538461,0.0,18.792307692307695,2.1538461538461537,109,6,20
46.266666666666666,0.0,15.753333333333332,2.393333333333333,94,13,25
47.76923076923077,0.0,14.076923076923075,1.0538461538461537,114,11,37
52.142857142857146,2.5,18.914285714285715,1.042857142857143,109,20,20
94.84615384615384,0.0,15.123076923076923,0.3076923076923077,116,10,51
85.14285714285714,0.0,16.935714285714283,1.1500000000000001,103,16,42
81.92307692307692,0.0,18.93846153846154,1.3153846153846156,127,26,59
66.0,0.0,13.053846153846154,1.3384615384615384,89,10,35
74.07692307692308,0.0,13.069230769230769,1.4769230769230772,96,2,42
75.42857142857143,0.0,13.892857142857144,1.1857142857142857,110,15,35
77.21428571428571,0.0,13.564285714285715,1.3499999999999999,101,19,51
62.2,0.0,19.113333333333333,1.3933333333333335,108,24,50
67.2,0.0,19.02,1.0000000000000002,132,35,60
67.21428571428571,0.0,18.314285714285713,0.5785714285714286,78,9,46
51.86666666666667,0.0,20.219999999999995,1.8933333333333338,72,17,35
58.333333333333336,0.0,16.966666666666665,0.9,89,17,30
53.53333333333333,0.0,17.18,0.9,78,17,40
59.6,0.0,17.540000000000003,1.0066666666666666,98,17,45
55.5625,0.0,19.0,0.91875,113,30,46
61.6875,0.0,21.64375,1.38125,125,33,75
45.266666666666666,0.0,19.0,1.1933333333333338,27,13,43
46.2,0.0,21.2,1.3733333333333333,35,21,48
70.6875,0.0,22.331249999999997,1.05625,66,0,47
65.13333333333334,0.0,24.92,1.1333333333333333,48,18,38
72.1875,0.0,20.618750000000002,1.7999999999999998,62,9,47
72.0,0.0,18.2625,1.04375,92,18,65
52.0,0.0,21.166666666666668,0.7933333333333334,99,18,61
48.8,0.0,24.513333333333335,1.0000000000000002,45,5,57
54.57142857142857,0.0,25.057142857142857,1.3285714285714285,44,18,42
80.14285714285714,24.5,23.00714285714286,0.8142857142857142,72,14,61
76.9375,0.0,24.099999999999998,0.8625,78,7,49
90.0,61.5,21.28666666666667,0.8800000000000001,76,20,83
85.9375,18.5,24.1625,0.8625,88,29,92
72.6875,10.0,22.06875,1.2000000000000002,95,20,81
67.07142857142857,0.0,21.685714285714283,1.1,57,14,68
64.13333333333334,0.0,20.926666666666666,1.1466666666666667,66,11,40
70.78571428571429,1.5,21.128571428571423,1.3214285714285716,69,2,60
89.0625,4.5,18.35625,0.6125,76,10,36
75.1875,0.0,20.674999999999997,1.3875000000000002,65,12,58
76.6875,0.0,20.09375,1.0,51,13,62
75.5,0.0,19.675,1.075,90,22,90
64.5,0.0,23.025,0.93125,68,16,72
67.4375,0.0,23.1875,1.09375,68,14,59
87.6875,2.0,21.31875,1.025,100,8,75
80.9375,0.0,23.1125,1.1124999999999998,97,12,51
72.875,0.0,23.31875,1.06875,107,11,65
73.8125,0.0,23.86875,0.9312500000000001,96,19,79
75.9375,0.0,22.325,1.26875,129,26,117
87.125,40.5,21.46875,2.18125,102,7,81
78.375,1.5,20.94375,2.0375,70,12,50
99.0,33.0,5.166666666666667,0.40833333333333327,0,0,108
98.18181818181819,7.5,5.281818181818182,0.7000000000000001,0,0,76
89.16666666666667,22.5,6.7250000000000005,3.5833333333333335,16,0,67
84.18181818181819,0.0,-0.9636363636363637,1.0272727272727273,23,0,71
60.81818181818182,0.0,-1.5545454545454545,1.3363636363636362,34,1,69
87.08333333333333,2.0,9.775,1.3916666666666666,20,0,81
46.916666666666664,0.0,-0.24999999999999997,1.6083333333333334,20,0,51
74.58333333333333,0.5,8.675,2.1250000000000004,17,0,64
84.72727272727273,14.5,7.436363636363637,1.1,23,0,60
87.81818181818181,1.0,7.654545454545453,1.9909090909090907,20,0,59
94.6923076923077,0.5,3.6000000000000005,0.9461538461538462,25,2,96
93.41666666666667,15.0,9.783333333333333,1.925,11,1,48
40.833333333333336,0.0,5.466666666666666,2.391666666666667,9,1,93
50.666666666666664,0.0,1.8833333333333335,3.3916666666666675,13,3,72
80.41666666666667,0.0,4.375,0.7666666666666667,16,0,35
98.54545454545455,3.0,14.200000000000001,0.5454545454545454,9,0,54
83.36363636363636,0.0,4.118181818181818,0.8363636363636364,25,0,65
81.63636363636364,0.0,8.981818181818182,0.8272727272727273,12,0,45
68.16666666666667,0.0,5.15,1.1166666666666667,11,0,89
