지점,일시,평균 수온(°C)
22105,2009-01-31,13.8
22105,2009-02-01,13.7
22105,2009-02-02,13.6
22105,2009-02-03,13.5
22105,2009-02-04,13.2
22105,2009-02-05,13.2
22105,2009-02-06,13
22105,2009-02-07,12.9
22105,2009-02-08,13.2
22105,2009-02-09,13
22105,2009-02-10,13.4
22105,2009-02-11,13.5
22105,2009-02-12,13.2
22105,2009-02-13,13.3
22105,2009-02-14,13.6
22105,2009-02-15,13.3
22105,2009-02-17,13
22105,2009-02-18,13.9
22105,2009-02-19,13.8
22105,2009-02-20,13.8
22105,2009-02-21,13.6
22105,2009-02-22,13.6
22105,2009-02-23,13.4
22105,2009-02-24,13.5
22105,2009-02-25,13.4
22105,2009-02-26,13.1
22105,2009-02-27,13
22105,2009-02-28,12.9
22105,2009-03-01,13.2
22105,2009-03-02,13.8
22105,2009-03-03,13.8
22105,2009-03-04,14
22105,2009-03-05,14.2
22105,2009-03-06,13.3
22105,2009-03-07,12.9
22105,2009-03-08,12.8
22105,2009-03-09,13
22105,2009-03-10,12.8
22105,2009-03-11,12.8
22105,2009-03-12,12.7
22105,2009-03-13,12.3
22105,2009-03-14,12
22105,2009-03-15,13.3
22105,2009-03-16,13.2
22105,2009-03-17,12.5
22105,2009-03-18,13
22105,2009-03-19,13.4
22105,2009-03-20,13
22105,2009-03-21,12.7
22105,2009-03-22,12.7
22105,2009-03-23,12.6
22105,2009-03-24,12.8
22105,2009-03-25,13.1
22105,2009-03-26,12.9
22105,2009-03-27,13.1
22105,2009-03-28,14.1
22105,2009-03-29,14.2
22105,2009-03-30,14.2
22105,2009-03-31,13.8
22105,2009-04-01,13.1
22105,2009-04-02,13.7
22105,2009-04-03,13.4
22105,2009-04-04,13.5
22105,2009-04-05,13.5
22105,2009-04-06,13.6
22105,2009-04-07,13.2
22105,2009-04-08,13.2
22105,2009-04-09,12.9
22105,2009-04-10,13.3
22105,2009-04-11,13.5
22105,2009-04-12,13.7
22105,2009-04-13,13.9
22105,2009-04-14,12.6
22105,2009-04-15,12.9
22105,2009-04-16,12.9
22105,2009-04-17,13.1
22105,2009-04-18,13.8
22105,2009-04-19,13.9
22105,2009-04-20,14
22105,2009-04-21,13.4
22105,2009-04-22,13.1
22105,2009-04-23,13.1
22105,2009-04-24,12.9
22105,2009-04-25,13.2
22105,2009-04-26,12.8
22105,2009-04-27,12.7
22105,2009-04-28,12.8
22105,2009-04-29,13.4
22105,2009-04-30,13.7
22105,2009-05-01,14.6
22105,2009-05-02,14.7
22105,2009-05-03,14.5
22105,2009-05-04,15.9
22105,2009-05-05,16.4
22105,2009-05-06,16
22105,2009-05-07,16.8
22105,2009-05-08,17.1
22105,2009-05-09,17
22105,2009-05-10,16.9
22105,2009-05-11,16.6
22105,2009-05-12,16.5
22105,2009-05-13,16.3
22105,2009-05-14,16.6
22105,2009-05-15,16.5
22105,2009-05-16,16.2
22105,2009-05-17,16.3
22105,2009-05-18,16.4
22105,2009-05-19,17
22105,2009-05-20,18
22105,2009-05-21,17.6
22105,2009-05-22,17.5
22105,2009-05-23,17.4
22105,2009-05-24,17.3
22105,2009-05-25,17.7
22105,2009-05-26,18.3
22105,2009-05-27,18.3
22105,2009-05-28,18.3
22105,2009-05-29,18
22105,2009-05-30,17.9
22105,2009-05-31,18
22105,2009-06-01,18
22105,2009-06-02,17.9
22105,2009-06-03,17.8
22105,2009-06-04,18
22105,2009-06-05,18.2
22105,2009-06-06,18
22105,2009-06-07,18.1
22105,2009-06-08,18.5
22105,2009-06-09,18.2
22105,2009-06-10,18.2
22105,2009-06-25,21.5
22105,2009-06-26,21.7
22105,2009-06-27,21.7
22105,2009-06-28,20.7
22105,2009-06-29,20.3
22105,2009-06-30,20.7
22105,2009-07-01,20.6
22105,2009-07-02,20.9
22105,2009-07-03,20.9
22105,2009-07-04,22.3
22105,2009-07-05,23.2
22105,2009-07-06,23.5
22105,2009-07-07,23.3
22105,2009-07-08,23.2
22105,2009-07-09,23.3
22105,2009-07-10,22.5
22105,2009-07-11,22
22105,2009-07-12,20.6
22105,2009-07-13,20.5
22105,2009-07-14,19.8
22105,2009-07-15,19.3
22105,2009-07-16,19.1
22105,2009-07-17,18.7
22105,2009-07-18,18.2
22105,2009-07-19,19.1
22105,2009-07-20,21
22105,2009-07-21,21.9
22105,2009-07-22,21.9
22105,2009-07-23,21
22105,2009-07-24,21.4
22105,2009-07-25,22
22105,2009-07-26,21.9
22105,2009-07-27,22.5
22105,2009-07-28,22.6
22105,2009-07-29,22.5
22105,2009-07-30,23.7
22105,2009-07-31,24.3
22105,2009-08-01,23.9
22105,2009-08-02,24.5
22105,2009-08-03,23.6
22105,2009-08-04,23.4
22105,2009-08-05,23.6
22105,2009-08-06,23.5
22105,2009-08-07,23.5
22105,2009-08-08,23.6
22105,2009-08-09,23.9
22105,2009-08-10,23.8
22105,2009-08-11,24.1
22105,2009-08-12,24
22105,2009-08-13,24.3
22105,2009-08-14,24.5
22105,2009-08-15,24.9
22105,2009-08-16,25.3
22105,2009-08-17,25.5
22105,2009-08-18,25.7
22105,2009-08-19,26
22105,2009-08-20,25.8
22105,2009-08-21,25.7
22105,2009-08-22,25.9
22105,2009-08-23,25.9
22105,2009-08-24,26.1
22105,2009-08-25,26.2
22105,2009-08-26,25.9
22105,2009-08-27,25.7
22105,2009-08-28,26.5
22105,2009-08-29,25.7
22105,2009-08-30,25.6
22105,2009-08-31,25.4
22105,2009-09-01,25.7
22105,2009-09-02,25.5
22105,2009-09-03,25.3
22105,2009-09-04,25.6
22105,2009-09-05,25.6
22105,2009-09-06,25.6
22105,2009-09-07,25.3
22105,2009-09-08,25.1
22105,2009-09-09,25
22105,2009-09-10,25.1
22105,2009-09-11,24.7
22105,2009-09-12,24.4
22105,2009-09-13,24.5
22105,2009-09-14,24.3
22105,2009-09-15,24.3
22105,2009-09-16,24.1
22105,2009-09-17,24.4
22105,2009-09-18,24.3
22105,2009-09-19,24.1
22105,2009-09-20,24
22105,2009-09-21,23.6
22105,2009-09-22,23.5
22105,2009-09-23,23.5
22105,2009-09-24,23.8
22105,2009-09-25,23.4
22105,2009-09-26,23.6
22105,2009-09-27,23.6
22105,2009-09-28,23.6
22105,2009-09-29,23.6
22105,2009-09-30,23.6
22105,2009-10-01,23.6
22105,2009-10-02,23.5
22105,2009-10-03,23.3
22105,2009-10-04,23.2
22105,2009-10-05,23
22105,2009-10-06,22.8
22105,2009-10-07,22.8
22105,2009-10-08,22.3
22105,2009-10-09,22.1
22105,2009-10-10,22
22105,2009-10-11,22.1
22105,2009-10-12,22.3
22105,2009-10-13,21.7
22105,2009-10-14,20.8
22105,2009-10-15,20.8
22105,2009-10-16,20.7
22105,2009-10-17,21
22105,2009-10-18,21
22105,2009-10-19,21.1
22105,2009-10-20,21.4
22105,2009-10-21,20.9
22105,2009-10-22,21.1
22105,2009-10-23,20.9
22105,2009-10-24,20.6
22105,2009-10-25,20.3
22105,2009-10-26,20.2
22105,2009-10-27,20
22105,2009-10-28,20.1
22105,2009-10-29,20.4
22105,2009-10-30,21.3
22105,2009-10-31,22.2
22105,2009-11-01,21.2
22105,2009-11-02,19.2
22105,2009-11-03,18.9
22105,2009-11-04,19
22105,2009-11-05,18.8
22105,2009-11-06,18.3
22105,2009-11-07,19.2
22105,2009-11-08,19.8
22105,2009-11-09,20
22105,2009-11-10,19.9
22105,2009-11-11,20.1
22105,2009-11-12,20.5
22105,2009-11-13,18.8
22105,2009-11-14,17.6
22105,2009-11-15,17.4
22105,2009-11-16,17.2
22105,2009-11-17,16.9
22105,2009-11-18,16.9
22105,2009-11-19,16.6
22105,2009-11-20,16.5
22105,2009-11-21,16.4
22105,2009-11-22,16.3
22105,2009-11-23,16.7
22105,2009-11-24,16.4
22105,2009-11-25,17.3
22105,2009-11-26,16.4
22105,2009-11-27,16.4
22105,2009-11-28,16.3
22105,2009-11-29,16.3
22105,2009-11-30,16.1
22105,2009-12-01,16
22105,2009-12-02,16.1
22105,2009-12-03,16.5
22105,2009-12-04,16.1
22105,2009-12-05,15.7
22105,2009-12-06,15.5
22105,2009-12-07,15.5
22105,2009-12-08,15.3
22105,2009-12-09,15.4
22105,2009-12-10,15.3
22105,2009-12-11,15.3
22105,2009-12-12,15.3
22105,2009-12-13,15.2
22105,2009-12-14,15.1
22105,2009-12-15,15
22105,2009-12-16,14.8
22105,2009-12-17,14.4
22105,2009-12-18,14.5
22105,2009-12-19,13.8
22105,2009-12-20,13.7
22105,2009-12-21,13.9
22105,2009-12-22,13.5
22105,2009-12-23,13.8
22105,2009-12-24,13.8
22105,2009-12-25,13.6
22105,2009-12-26,13.4
22105,2009-12-27,13.4
22105,2009-12-28,13.4
22105,2009-12-29,13.1
22105,2009-12-30,13.2
22105,2009-12-31,12.9
22105,2010-01-01,12.7
22105,2010-01-02,12.6
22105,2010-01-03,12.4
22105,2010-01-04,12.2
22105,2010-01-05,12.4
22105,2010-01-06,12.3
22105,2010-01-07,12.3
22105,2010-01-08,12.1
22105,2010-01-09,12
22105,2010-01-10,11.9
22105,2010-01-11,11.8
22105,2010-01-12,11.7
22105,2010-01-13,11.7
22105,2010-01-14,11.4
22105,2010-01-15,11.2
22105,2010-01-16,11.3
22105,2010-01-17,11.2
22105,2010-01-18,11.3
22105,2010-01-19,11.2
22105,2010-01-20,11.3
22105,2010-01-21,11.3
22105,2010-01-22,10.9
22105,2010-01-23,10.8
22105,2010-01-24,10.6
22105,2010-01-25,10.6
22105,2010-01-26,10.4
22105,2010-01-27,10.5
22105,2010-01-28,10.5
22105,2010-01-29,10.2
22105,2010-01-30,10.2
22105,2010-01-31,10.2
22105,2010-02-01,10.1
22105,2010-02-02,10.4
22105,2010-02-03,10.3
22105,2010-02-04,10.2
22105,2010-02-05,10
22105,2010-02-06,10
22105,2010-02-07,10.1
22105,2010-02-08,10
22105,2010-02-09,10
22105,2010-02-10,9.9
22105,2010-02-11,9.7
22105,2010-02-12,9.3
22105,2010-02-13,9.2
22105,2010-02-14,9.2
22105,2010-02-15,9.2
22105,2010-02-16,9.1
22105,2010-02-17,9.2
22105,2010-02-18,9.5
22105,2010-02-19,9.5
22105,2010-02-20,9.4
22105,2010-02-21,9.7
22105,2010-02-22,9.5
22105,2010-02-23,9.5
22105,2010-02-24,9.6
22105,2010-02-25,9.8
22105,2010-02-26,9.8
22105,2010-02-27,9.6
22105,2010-02-28,9.7
22105,2010-03-01,9.7
22105,2010-03-02,9.7
22105,2010-03-03,9.6
22105,2010-03-04,9.6
22105,2010-03-05,9.7
22105,2010-03-06,9.5
22105,2010-03-07,9.4
22105,2010-03-08,9.5
22105,2010-03-09,9.4
22105,2010-03-10,9.3
22105,2010-03-11,9.3
22105,2010-03-12,9.3
22105,2010-03-13,9.4
22105,2010-03-14,9.3
22105,2010-03-15,9.3
22105,2010-03-16,9.3
22105,2010-03-17,9.2
22105,2010-03-18,9.2
22105,2010-03-19,9.3
22105,2010-03-20,9.4
22105,2010-03-21,9.2
22105,2010-03-22,9.2
22105,2010-03-23,9.3
22105,2010-03-24,9.3
22105,2010-03-25,9.2
22105,2010-03-26,9.1
22105,2010-03-27,9.1
22105,2010-03-28,9.1
22105,2010-03-29,9.1
22105,2010-03-30,9.1
22105,2010-03-31,9.1
22105,2010-04-01,9.2
22105,2010-04-02,9.2
22105,2010-04-03,9.2
22105,2010-04-04,9.1
22105,2010-04-05,9.7
22105,2010-04-06,9.3
22105,2010-04-07,9.1
22105,2010-04-08,9.2
22105,2010-04-09,9.3
22105,2010-04-10,9.5
22105,2010-04-11,9.8
22105,2010-04-12,9.5
22105,2010-04-13,9.6
22105,2010-04-14,9.2
22105,2010-04-15,8.9
22105,2010-04-16,8.5
22105,2010-04-17,9.1
22105,2010-04-18,9.4
22105,2010-04-19,9.4
22105,2010-04-20,9.7
22105,2010-04-21,11.3
22105,2010-04-22,12.1
22105,2010-04-23,12.3
22105,2010-04-24,12.9
22105,2010-04-25,13
22105,2010-04-26,12.5
22105,2010-04-27,11.4
22105,2010-04-28,11.7
22105,2010-04-29,11.5
22105,2010-04-30,12
22105,2010-05-01,12
22105,2010-05-02,12.1
22105,2010-05-03,12.3
22105,2010-05-04,13.3
22105,2010-05-05,13.6
22105,2010-05-06,12.9
22105,2010-05-07,12.6
22105,2010-05-08,12.4
22105,2010-05-09,12.8
22105,2010-05-10,13.3
22105,2010-05-11,12.8
22105,2010-05-12,13.6
22105,2010-05-13,13.9
22105,2010-05-14,13.8
22105,2010-05-15,12.6
22105,2010-05-16,13.4
22105,2010-05-17,14.1
22105,2010-05-18,13.9
22105,2010-05-19,14
22105,2010-05-20,14.5
22105,2010-05-21,15.9
22105,2010-05-22,14.4
22105,2010-05-23,15.5
22105,2010-05-24,14.4
22105,2010-05-25,14.5
22105,2010-05-26,14.1
22105,2010-05-27,15.2
22105,2010-05-28,15.5
22105,2010-05-29,16.2
22105,2010-05-30,16.7
22105,2010-05-31,15.4
22105,2010-06-01,15.3
22105,2010-06-02,15.7
22105,2010-06-03,16.8
22105,2010-06-04,18.1
22105,2010-06-05,19.1
22105,2010-06-06,18.9
22105,2010-06-07,19.4
22105,2010-06-08,20.1
22105,2010-06-09,20.7
22105,2010-06-10,21.2
22105,2010-06-11,21.7
22105,2010-06-12,21.2
22105,2010-06-13,21.8
22105,2010-06-14,22.4
22105,2010-06-15,21.8
22105,2010-06-16,22.6
22105,2010-06-17,22.7
22105,2010-06-18,23.1
22105,2010-06-19,23.3
22105,2010-06-20,23.8
22105,2010-06-21,24.2
22105,2010-06-22,24.2
22105,2010-10-11,23.4
22105,2010-10-12,23.2
22105,2010-10-13,23.1
22105,2010-10-14,22.9
22105,2010-10-15,21.9
22105,2010-10-16,21.1
22105,2010-10-17,21.3
22105,2010-10-18,21.5
22105,2010-10-19,21.2
22105,2010-10-20,20.5
22105,2010-10-21,20.4
22105,2010-10-22,21
22105,2010-10-23,20.4
22105,2010-10-24,20.3
22105,2010-10-25,19.8
22105,2010-10-26,19.5
22105,2010-10-27,20.1
22105,2010-10-28,21
22105,2010-10-29,20.5
22105,2010-10-30,19.7
22105,2010-10-31,21.2
22105,2010-11-01,21.1
22105,2010-11-02,20.8
22105,2010-11-03,20.5
22105,2010-11-04,20.4
22105,2010-11-05,19.9
22105,2010-11-06,19.2
22105,2010-11-07,18.8
22105,2010-11-08,19.4
22105,2010-11-09,19.9
22105,2010-11-10,19.4
22105,2010-11-14,17.7
22105,2010-11-15,18.1
22105,2010-11-16,17.3
22105,2010-11-17,18.1
22105,2010-11-18,16.5
22105,2010-11-19,17.4
22105,2010-11-20,17.6
22105,2010-11-21,18.3
22105,2010-11-22,18.4
22105,2010-11-23,18.5
22105,2010-11-24,18.2
22105,2010-11-25,17.4
22105,2010-11-26,18.1
22105,2010-11-27,18.2
22105,2010-11-28,17.7
22105,2010-11-29,16.3
22105,2010-11-30,15.6
22105,2010-12-01,16.7
22105,2010-12-02,15.4
22105,2010-12-03,16.3
22105,2010-12-04,17.6
22105,2010-12-05,16.8
22105,2010-12-06,16.5
22105,2010-12-07,16.4
22105,2010-12-08,16.8
22105,2010-12-09,16.7
22105,2010-12-17,16.4
22105,2010-12-18,16.2
22105,2010-12-19,15.9
22105,2010-12-20,15.8
22105,2010-12-21,15.5
22105,2010-12-22,15.3
22105,2010-12-23,15.4
22105,2010-12-24,15.1
22105,2010-12-25,15
22105,2010-12-26,14.3
22105,2010-12-27,14.7
22105,2010-12-28,14.4
22105,2010-12-29,14.9
22105,2010-12-30,14
22105,2010-12-31,14.2
22105,2011-01-03,14.3
22105,2011-01-04,13.9
22105,2011-01-05,14
22105,2011-01-06,13.7
22105,2011-01-07,13.8
22105,2011-01-08,13.2
22105,2011-01-09,13.3
22105,2011-01-10,13.1
22105,2011-01-11,12.9
22105,2011-01-12,12.9
22105,2011-01-13,12.2
22105,2011-01-14,13.3
22105,2011-01-15,13.3
22105,2011-01-18,11.6
22105,2011-01-19,11.9
22105,2011-01-20,11.5
22105,2011-01-21,11.8
22105,2011-01-22,11.5
22105,2011-01-23,11.2
22105,2011-01-24,11.3
22105,2011-01-25,11.2
22105,2011-01-26,11.1
22105,2011-01-27,11.3
22105,2011-01-28,11
22105,2011-01-29,11.1
22105,2011-01-30,10.6
22105,2011-01-31,10.7
22105,2011-02-01,11.3
22105,2011-02-02,10.9
22105,2011-02-03,11.2
22105,2011-02-04,11
22105,2011-02-05,11.5
22105,2011-02-06,11.3
22105,2011-02-07,10.7
22105,2011-02-08,10.4
22105,2011-02-09,10
22105,2011-02-10,8
22105,2011-02-11,8.2
22105,2011-02-12,10.2
22105,2011-02-13,10.1
22105,2011-02-14,10.5
22105,2011-02-15,10.4
22105,2011-02-16,10.5
22105,2011-02-17,10.3
22105,2011-02-18,10.4
22105,2011-02-19,10.3
22105,2011-02-20,10.2
22105,2011-02-21,8.8
22105,2011-02-22,10.1
22105,2011-02-23,10
22105,2011-02-24,10.1
22105,2011-02-25,10
22105,2011-02-26,9.9
22105,2011-02-27,10.1
22105,2011-02-28,10.2
22105,2011-03-01,10.1
22105,2011-03-02,10
22105,2011-03-03,9.7
22105,2011-03-04,9.7
22105,2011-03-05,9.1
22105,2011-03-06,8.7
22105,2011-03-07,9
22105,2011-03-08,9.1
22105,2011-03-09,8.9
22105,2011-03-10,9.4
22105,2011-03-11,9.6
22105,2011-03-12,9.6
22105,2011-03-13,10
22105,2011-03-14,9.8
22105,2011-03-15,9.9
22105,2011-03-16,9.9
22105,2011-03-17,9.8
22105,2011-03-18,9.8
22105,2011-03-19,10.1
22105,2011-03-20,9.9
22105,2011-03-21,9.9
22105,2011-03-22,9.8
22105,2011-03-23,9.7
22105,2011-03-24,9.7
22105,2011-03-25,9.7
22105,2011-03-26,9.6
22105,2011-03-27,9.8
22105,2011-03-28,9.8
22105,2011-03-29,9.9
22105,2011-03-30,10
22105,2011-03-31,10.1
22105,2011-04-01,10.2
22105,2011-04-02,9.8
22105,2011-04-03,10
22105,2011-04-04,10.3
22105,2011-04-05,10
22105,2011-04-06,9.9
22105,2011-04-07,10
22105,2011-04-08,10.2
22105,2011-04-09,10.2
22105,2011-04-10,10.2
22105,2011-04-11,10.3
22105,2011-04-12,10.4
22105,2011-04-13,10.7
22105,2011-04-14,10.7
22105,2011-04-18,10.3
22105,2011-04-19,10.2
22105,2011-04-20,10.4
22105,2011-04-21,10.8
22105,2011-04-22,10.4
22105,2011-04-23,10.6
22105,2011-04-24,10.7
22105,2011-04-25,10.9
22105,2011-04-26,10.6
22105,2011-04-27,10.7
22105,2011-04-28,10.6
22105,2011-04-29,11
22105,2011-04-30,13.1
22105,2011-05-01,13.6
22105,2011-05-02,13.1
22105,2011-05-09,12.7
22105,2011-05-10,12.4
22105,2011-05-11,11.9
22105,2011-05-12,12.2
22105,2011-05-13,12.5
22105,2011-05-14,13.4
22105,2011-05-15,12.9
22105,2011-05-16,13
22105,2011-05-17,13.6
22105,2011-05-18,13.6
22105,2011-05-19,13.7
22105,2011-05-20,14.1
22105,2011-05-21,14
22105,2011-05-22,14.3
22105,2011-05-23,14.1
22105,2011-05-24,14.5
22105,2011-05-25,13.6
22105,2011-05-26,13.6
22105,2011-05-27,14.5
22105,2011-05-28,14.9
22105,2011-05-29,14.9
22105,2011-05-30,15
22105,2011-05-31,14.9
22105,2011-06-01,15.7
22105,2011-06-02,15.9
22105,2011-06-03,16.1
22105,2011-06-04,17
22105,2011-06-05,17.7
22105,2011-06-06,17.5
22105,2011-06-07,17.5
22105,2011-06-08,17.4
22105,2011-06-09,18.1
22105,2011-06-10,18.1
22105,2011-06-11,17.8
22105,2011-06-12,18
22105,2011-06-13,17.6
22105,2011-06-14,18.1
22105,2011-06-15,18.4
22105,2011-06-16,18.9
22105,2011-06-17,19.1
22105,2011-06-18,18.8
22105,2011-06-19,19.2
22105,2011-06-20,19.8
22105,2011-06-21,20
22105,2011-06-22,19.2
22105,2011-06-23,17.8
22105,2011-06-24,16.5
22105,2011-06-25,16.4
22105,2011-06-26,18
22105,2011-06-27,18.4
22105,2011-07-02,20.5
22105,2011-07-03,20.2
22105,2011-07-04,20.7
22105,2011-07-05,21.2
22105,2011-07-07,20
22105,2011-07-08,20.3
22105,2011-07-09,19.6
22105,2011-07-10,18.1
22105,2011-07-11,18.3
22105,2011-07-12,20.1
22105,2011-07-15,19.6
22105,2011-07-16,20.9
22105,2011-07-17,21.5
22105,2011-07-18,21.8
22105,2011-07-19,21.9
22105,2011-07-20,20.7
22105,2011-07-21,20.5
22105,2011-07-22,20.9
22105,2011-07-23,21.8
22105,2011-07-24,21.6
22105,2011-07-25,21.7
22105,2011-07-26,21.7
22105,2011-07-27,21.3
22105,2011-07-28,20.8
22105,2011-07-30,21.8
22105,2011-07-31,22.6
22105,2011-08-01,23.3
22105,2011-08-02,23.4
22105,2011-08-03,24
22105,2011-08-07,25.9
22105,2011-08-08,23.8
22105,2011-08-09,21.6
22105,2011-08-10,21.1
22105,2011-08-11,24.2
22105,2011-08-12,24.7
22105,2011-08-13,24.4
22105,2011-08-14,22.9
22105,2011-08-15,23.7
22105,2011-08-16,24.9
22105,2011-08-17,23.7
22105,2011-08-18,23.6
22105,2011-08-19,25.1
22105,2011-08-20,25.2
22105,2011-08-21,25
22105,2011-08-22,24.6
22105,2011-08-23,24.5
22105,2011-08-24,24.2
22105,2011-08-25,24.1
22105,2011-08-26,24.4
22105,2011-08-27,24.6
22105,2011-08-28,24.6
22105,2011-08-29,24.9
22105,2011-08-30,25.1
22105,2011-08-31,25.5
22105,2011-09-01,25.9
22105,2011-09-02,25.1
22105,2011-09-03,24.2
22105,2011-09-04,23.7
22105,2011-09-05,22.7
22105,2011-09-06,23.3
22105,2011-09-07,23.5
22105,2011-09-08,23.4
22105,2011-09-09,23.6
22105,2011-09-10,23.8
22105,2011-09-11,23.9
22105,2011-09-12,23.8
22105,2011-09-13,23.8
22105,2011-09-14,24.2
22105,2011-09-15,24.3
22105,2011-09-16,24.7
22105,2011-09-17,24.1
22105,2011-09-18,23.7
22105,2011-09-19,22.7
22105,2011-09-20,22.2
22105,2011-09-21,22.3
22105,2011-09-22,22.1
22105,2011-09-23,21.7
22105,2011-09-24,21.5
22105,2011-09-25,21.7
22105,2011-09-26,21.7
22105,2011-09-27,21.9
22105,2011-09-28,21.7
22105,2011-09-29,21.8
22105,2011-10-02,21.6
22105,2011-10-03,21.7
22105,2011-10-04,21.6
22105,2011-10-05,21.6
22105,2011-10-06,21.4
22105,2011-10-10,21.8
22105,2011-10-11,21.6
22105,2011-10-12,21.2
22105,2011-10-13,21.3
22105,2011-10-14,20.9
22105,2011-10-15,21.2
22105,2011-10-16,20.6
22105,2011-10-17,20
22105,2011-10-18,19.9
22105,2011-10-19,19.8
22105,2011-10-20,19.4
22105,2011-10-21,19.8
22105,2011-10-22,19.4
22105,2011-10-23,20.5
22105,2011-10-24,21
22105,2011-10-25,19.2
22105,2011-10-26,19.5
22105,2011-10-27,19.6
22105,2011-10-28,20.9
22105,2011-10-29,20.5
22105,2011-10-30,19.3
22105,2011-10-31,19.3
22105,2011-11-01,19.2
22105,2011-11-02,19.5
22105,2011-11-03,20.6
22105,2011-11-04,20.7
22105,2011-11-05,20.9
22105,2011-11-06,19.6
22105,2011-11-07,19.7
22105,2011-11-08,19.4
22105,2011-11-09,19.3
22105,2011-11-10,19.4
22105,2011-11-11,20
22105,2011-11-12,20.1
22105,2011-11-13,19.1
22105,2011-11-14,18.9
22105,2011-11-15,18.5
22105,2011-11-16,18.9
22105,2011-11-18,19
22105,2011-11-19,19.2
22105,2011-11-20,18.7
22105,2011-11-21,18.4
22105,2011-11-23,19.3
22105,2011-11-24,18.1
22105,2011-11-25,18
22105,2011-11-26,17.7
22105,2011-11-28,17.8
22105,2011-11-29,17.8
22105,2011-11-30,17.5
22105,2011-12-01,17.6
22105,2011-12-02,17.5
22105,2011-12-03,17.5
22105,2011-12-04,16.8
22105,2011-12-05,16.5
22105,2011-12-06,16.4
22105,2012-02-07,10.7
22105,2012-02-08,10.5
22105,2012-02-09,10.6
22105,2012-02-10,10.6
22105,2012-02-11,10.4
22105,2012-02-12,10.4
22105,2012-02-13,10.5
22105,2012-02-14,10.4
22105,2012-02-15,10.3
22105,2012-02-16,10.2
22105,2012-02-17,10.1
22105,2012-02-18,10
22105,2012-02-19,10
22105,2012-02-20,10.1
22105,2012-02-21,10.1
22105,2012-02-22,10
22105,2012-02-23,10.1
22105,2012-02-24,10
22105,2012-02-25,9.9
22105,2012-02-26,9.9
22105,2012-02-27,9.9
22105,2012-02-28,9.8
22105,2012-02-29,10
22105,2012-03-01,10.3
22105,2012-03-02,10
22105,2012-03-03,10.6
22105,2012-03-04,10.4
22105,2012-03-05,11.1
22105,2012-03-06,11.2
22105,2012-03-07,10.4
22105,2012-03-08,10.9
22105,2012-03-09,10
22105,2012-03-10,10
22105,2012-03-11,9.9
22105,2012-03-12,9.8
22105,2012-03-13,9.7
22105,2012-03-14,9.8
22105,2012-03-15,10.2
22105,2012-03-16,11.5
22105,2012-03-17,11
22105,2012-03-18,10.5
22105,2012-03-19,9.8
22105,2012-03-20,10.4
22105,2012-03-21,9.7
22105,2012-03-22,10.2
22105,2012-03-23,10.7
22105,2012-03-24,9.5
22105,2012-03-25,10.6
22105,2012-03-26,10.6
22105,2012-03-27,10.3
22105,2012-03-28,10.7
22105,2012-03-29,11.5
22105,2012-03-30,11.8
22105,2012-03-31,12.2
22105,2012-04-01,12.2
22105,2012-04-02,12.4
22105,2012-04-03,11.9
22105,2012-04-04,12.3
22105,2012-04-05,12.6
22105,2012-04-06,12.2
22105,2012-04-07,12.1
22105,2012-04-08,12
22105,2012-04-09,12.8
22105,2012-04-10,13.2
22105,2012-04-11,12.9
22105,2012-04-12,13.4
22105,2012-04-13,13.4
22105,2012-04-14,13.6
22105,2012-04-15,13.7
22105,2012-04-16,13.7
22105,2012-04-17,14
22105,2012-04-18,13.9
22105,2012-04-19,13.9
22105,2012-04-20,14.3
22105,2012-04-21,13.8
22105,2012-04-22,13.6
22105,2012-04-23,14.1
22105,2012-04-24,15.6
22105,2012-04-25,15
22105,2012-04-26,14.7
22105,2012-04-27,15
22105,2012-04-28,15.1
22105,2012-04-29,15.2
22105,2012-04-30,15.6
22105,2012-05-01,16.2
22105,2012-05-02,15.1
22105,2012-05-03,14.7
22105,2012-05-04,14.1
22105,2012-05-05,15.1
22105,2012-05-06,15.4
22105,2012-05-07,16.1
22105,2012-05-08,15.6
22105,2012-05-09,15.5
22105,2012-05-10,15.6
22105,2012-05-11,15.6
22105,2012-05-12,16
22105,2012-05-13,15.8
22105,2012-05-14,15.6
22105,2012-05-15,16.1
22105,2012-05-16,16.4
22105,2012-05-17,15.5
22105,2012-05-18,16.5
22105,2012-05-19,17.2
22105,2012-05-20,16.3
22105,2012-05-21,17.2
22105,2012-05-22,17.3
22105,2012-05-23,17.3
22105,2012-05-24,17.8
22105,2012-05-25,17.9
22105,2012-05-26,18.1
22105,2012-05-27,17.9
22105,2012-05-28,18
22105,2012-05-29,18
22105,2012-05-30,17.5
22105,2012-05-31,18.4
22105,2012-06-01,18.8
22105,2012-06-02,19.1
22105,2012-06-03,19.6
22105,2012-06-04,19.3
22105,2012-06-05,19.9
22105,2012-06-06,20
22105,2012-06-07,20.1
22105,2012-06-08,20.2
22105,2012-06-09,20.2
22105,2012-06-10,20.6
22105,2012-06-11,20.2
22105,2012-06-12,20.4
22105,2012-06-13,20.5
22105,2012-06-14,20.2
22105,2012-06-15,19.9
22105,2012-06-16,20.4
22105,2012-06-17,21
22105,2012-06-18,21.2
22105,2012-06-19,20.7
22105,2012-06-20,20.8
22105,2012-06-21,21
22105,2012-06-22,21.2
22105,2012-06-23,21.4
22105,2012-06-24,21.7
